取引日,前日清算価格,始値,高値,安値,終値,当日清算価格,前日比,スワップポイント,取引数量,建玉数量
2015-06-18,123.435,123.44,123.625,122.47,122.92,122.945,-0.49,4,"201,948","591,126"
2015-06-19,122.945,122.965,123.23,122.545,122.72,122.745,-0.2,7,"38,467","591,442"
2015-06-22,122.745,122.83,123.43,122.575,123.37,123.37,0.625,9,"47,848","583,586"
2015-06-23,123.37,123.36,124.2,123.33,123.95,123.95,0.58,9,"40,418","573,531"
2015-06-24,123.95,123.96,124.39,123.7,123.875,123.875,-0.075,21,"35,576","568,813"
2015-06-25,123.875,123.92,123.97,123.31,123.615,123.615,-0.26,4,"28,907","576,252"
2015-06-26,123.615,123.64,124,123.22,123.78,123.78,0.165,175,"42,495","568,919"
2015-06-29,123.78,122.33,123.21,122.2,122.565,122.565,-1.215,13,"83,947","584,218"
2015-06-30,122.565,122.585,122.73,121.93,122.415,122.415,-0.15,10,"90,328","612,050"
2015-07-01,122.415,122.415,123.25,122.35,123.18,123.18,0.765,57,"46,387","603,550"
2015-07-02,123.18,123.145,123.76,122.94,123.05,123.05,-0.13,13,"40,949","604,081"
2015-07-03,123.05,123.08,123.2,122.59,122.71,122.71,-0.34,16,"42,850","593,210"
2015-07-06,122.71,122.35,122.95,122.18,122.595,122.595,-0.115,15,"43,011","596,603"
2015-07-07,122.595,122.58,122.89,122,122.575,122.575,-0.02,12,"32,085","601,528"
2015-07-08,122.575,122.485,122.57,120.4,120.7,120.725,-1.85,32,"119,990","642,734"
2015-07-09,120.725,120.645,121.59,120.46,121.31,121.33,0.605,9,"41,530","641,817"
2015-07-10,121.33,121.43,122.895,121.395,122.85,122.85,1.52,10,"56,014","625,404"
2015-07-13,122.85,122.695,123.55,122.4,123.465,123.465,0.615,11,"69,763","593,412"
2015-07-14,123.465,123.47,123.745,122.91,123.395,123.395,-0.07,10,"49,406","583,037"
